"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ddoraemon_boy: YGX male members Dony, Deukie, and Mood Dok had a special performance during the opening stage of MAMA 2022 (together wi…",FALSE,0,NA,2022-12-04 19:43:17,FALSE,NA,"1599489537914572800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bernice1025",1132,TRUE,FALSE,NA,NA
"RT @jacksonaire333: Depend on nobody. get shit done yourself💫
 
#MAMA2022 #newmonth #December #feelyourpower #qoutes #DailyQuotes https://t…",FALSE,0,NA,2022-12-04 19:32:36,FALSE,NA,"1599486847377211392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ASAP_JAY",2,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 19:23:30,FALSE,NA,"1599484559439335424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singularityyy3",181,TRUE,FALSE,NA,NA
"RT @TWICEVU_: LE SSERAFIM, IVE, NMIXX, Kep1er, and NewJeans performing ""CHEER UP"" by TWICE at 2022 MAMA AWARD 

#TWICE #MAMA2022 @JYPETWICE…",FALSE,0,NA,2022-12-04 19:16:42,FALSE,NA,"1599482848985067520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChaexJkxJn",305,TRUE,FALSE,NA,NA
"RT @Kobi_Stereo: Chale this guy really goood , whoaaat. 

#WorldCup 
|Nima| |Haaland| |Mohammed Kudus| |Lyrical Joe| |Wassce| #MAMA2022 htt…",FALSE,0,NA,2022-12-04 19:05:56,FALSE,NA,"1599480140043800576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davis_ob",41,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] You are our future, J-Hope. Thank you for the amazing stages and making this night unforgettable, Hobi!💜💜💜 #JH…",FALSE,0,NA,2022-12-04 18:56:37,FALSE,NA,"1599477793452044288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InvisibleArmyIT",4933,TRUE,FALSE,NA,NA
"RT @061313purple: Wow… BTS are truly legends😭👏
#MAMA2022 https://t.co/UpWw7nuxzB",FALSE,0,NA,2022-12-04 18:55:55,FALSE,NA,"1599477616020291584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikthgf",9739,TRUE,FALSE,NA,NA
"RT @SuhanRaza4: Beautiful moment of father. ❤️
#TheKashmiriFiles 
#KashmirFiles #MAMA2022 https://t.co/IpT0aKOOqx",FALSE,0,NA,2022-12-04 18:53:51,FALSE,NA,"1599477095884726274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmed747hassan",1,TRUE,FALSE,NA,NA
"why do fans of the group who literally put the faces of their favs on the bodies of monsta x write who are the mons… https://t.co/IJg9eDoKYg",FALSE,0,NA,2022-12-04 18:51:04,TRUE,NA,"1599476396610375680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Usernam06411546",0,FALSE,FALSE,NA,NA
"RT @Surrealxreality: A strange incident-
#StrayKidsAt2022MAMA #StrayKids #MAMA2022 
(Repost because of color correction) https://t.co/EJfie…",FALSE,0,NA,2022-12-04 18:45:10,FALSE,NA,"1599474913466675201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heeheekeon",2,TRUE,FALSE,NA,NA
"RT @Jongdaisy_: SHUHUA IS THE REASON I AM GAY!

#MAMA2022 #GIDLEatMAMA2022 #Gidle https://t.co/iosv21bM72",FALSE,0,NA,2022-12-04 18:40:38,FALSE,NA,"1599473772192354304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahamohsenmo",427,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN @ENHYPEN_members WALK THE LINE+Future Perfect(Pass The MIC)+Blessed-Cursed
Practice video letchugo!~

#ENHYPEN…",FALSE,0,NA,2022-12-04 18:36:51,FALSE,NA,"1599472819523710976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jungwonenonly",215,TRUE,FALSE,NA,NA
"RT @D5_dexi5: MAMA narration https://t.co/cfw1qVFa9l from TO1

#MAMA2022 #JYOU #제이유 #TO1 https://t.co/hY1KJ8t7zI",FALSE,0,NA,2022-12-04 18:35:31,FALSE,NA,"1599472482892668928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hyseopfilm",114,TRUE,FALSE,NA,NA
"December Favour Us
#agba #dettydecember #MAMA2022 #hustlefund # https://t.co/4tqfuMVQu2",FALSE,0,NA,2022-12-04 18:29:23,FALSE,NA,"1599470941553430528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wnujcwnrq87733",0,FALSE,FALSE,NA,NA
"RT @BTSBBHot100No1: @bts_bighit hobi &amp; jin’s speech for #MAMA2022 Platinum Award ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ #2seok &lt;3

🐹: i wont be making public app…",FALSE,0,NA,2022-12-04 18:25:08,FALSE,NA,"1599469869493194753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BreezeHoney",201,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @Stray_Kids has become the Most Popular Group at @MnetMAMA. The boys deserve thw crown! 🏆🔥#StrayKidsAt2022MAMA…",FALSE,0,NA,2022-12-04 18:18:35,FALSE,NA,"1599468223497662464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tingkeLLix",1584,TRUE,FALSE,NA,NA
"RT @premiumgossip_: What do men really want 😒

 #doggy #MAMA2022 Almajiri https://t.co/n6yYD7bRD4",FALSE,0,NA,2022-12-04 18:15:42,FALSE,NA,"1599467495139643392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epalyHarcourt",3,TRUE,FALSE,NA,NA
"Jung Hoseok instagram update
(1)

#jhope #BTS #MAMA2022 #MAMAAWARDS #jhopexMAMA https://t.co/QT6o42Ckgu",FALSE,0,NA,2022-12-04 18:12:29,FALSE,NA,"1599466687128272896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yully77322163",0,FALSE,FALSE,NA,NA
"RT @crystalbell: HYUNSUK IS SUCH A STAR!!!!! #MAMA2022",FALSE,0,NA,2022-12-04 18:10:52,FALSE,NA,"1599466279072858112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0807201231",3150,TRUE,FALSE,NA,NA
"RT @crystalbell: TREASURE's energy is exactly what MAMA needed omg. #MAMA2022",FALSE,0,NA,2022-12-04 18:10:45,FALSE,NA,"1599466250018902017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0807201231",1553,TRUE,FALSE,NA,NA
"RT @bibiIoops: only bibi can torture men and *accidentally* curse on national television #MAMA2022 https://t.co/8o8RmeV60B",FALSE,0,NA,2022-12-04 18:02:16,FALSE,NA,"1599464114107351040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9200HOON",3705,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 18:01:37,FALSE,NA,"1599463951204421632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jayysoolcitoo",181,TRUE,FALSE,NA,NA
"RT @meowchieves: LONELY BOY AT #MAMA2022 https://t.co/ySITHBCUQv",FALSE,0,NA,2022-12-04 18:01:15,FALSE,NA,"1599463860146425856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jigglypufftyun",4233,TRUE,FALSE,NA,NA
"RT @theseoulstory: [#2022MAMA] 🏆 Congratulations to BIGBANG for winning the Best Vocal Performance Group at ‘2022 MAMA AWARDS’ today! 🎉 

#…",FALSE,0,NA,2022-12-04 17:55:05,FALSE,NA,"1599462306358104064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0807201231",2007,TRUE,FALSE,NA,NA
"RT @Jae_divie: CHESHIRE 10/10

#Chaeryeong #이채령 #ITZY #MIDZY #MAMA2022 #CHESHIRE_OUTNOW #ITZY_CHESHIRE #ITZYComeback #itzymama #ArtistOnTwi…",FALSE,0,NA,2022-12-04 17:54:32,FALSE,NA,"1599462167908323328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","expressocooki",16,TRUE,FALSE,NA,NA
"RT @Fevenna1: #MAMA2022 award #hyunlix moment 💖💖https://t.co/euorfhTP4T",FALSE,0,NA,2022-12-04 17:44:08,FALSE,NA,"1599459554265567232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","No_Nxne",7,TRUE,FALSE,NA,NA
"RT @you_hi_sun: #jhope #BTS #MAMA2022 
#JHOPEatMAMA2022 #btsfanart 
Future with HOPE ✌️🌼💕 https://t.co/WDb8PlFpgN",FALSE,0,NA,2022-12-04 17:43:21,FALSE,NA,"1599459356164050944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinemoons",275,TRUE,FALSE,NA,NA
"RT @UniversBTS_: 📰 Premios que o BTS recebeu no #MAMA2022: 

🏆 Worldwide Icon of The Year (Daesang)
🏆 Album of the Year (Daesang) 
🏆 Artist…",FALSE,0,NA,2022-12-04 17:39:55,FALSE,NA,"1599458489587621888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaiPalikDepp",614,TRUE,FALSE,NA,NA
"RT @dobbytruz: #TREASURE 2022 MAMA WORLDWIDE FANS CHOICE 

&lt;FULL SPEECH&gt;

#TREASURE #MAMA2022 https://t.co/u5kTr5mAR7",FALSE,0,NA,2022-12-04 17:37:21,FALSE,NA,"1599457845816487938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0807201231",113,TRUE,FALSE,NA,NA
"RT @Tulika_BTS: D-356 #btsoninstagram damn JUNG HOSEOK was stunning &amp; sth at the MAMA in all black leather outfit 😍🔥 he looked fine &amp; hot #…",FALSE,0,NA,2022-12-04 17:36:29,FALSE,NA,"1599457627792347138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3GArmy",2,TRUE,FALSE,NA,NA
"RT @Tulika_BTS: D-356 #btsoninstagram damn JUNG HOSEOK was stunning &amp; sth at the MAMA in all black leather outfit 😍🔥 he looked fine &amp; hot #…",FALSE,0,NA,2022-12-04 17:34:05,FALSE,NA,"1599457022839119872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","browal5",2,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (1/2)💜

The hottest scientist 😏🔥

WE WILL WAIT FOR…",FALSE,0,NA,2022-12-04 17:33:35,FALSE,NA,"1599456898914586624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabbynoelani",10,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 17:27:33,FALSE,NA,"1599455380509458432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsukiyoru0",181,TRUE,FALSE,NA,NA
"RT @bibiIoops: only bibi can torture men and *accidentally* curse on national television #MAMA2022 https://t.co/8o8RmeV60B",FALSE,0,NA,2022-12-04 17:27:22,FALSE,NA,"1599455334560456704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sseungme0w",3705,TRUE,FALSE,NA,NA
"RT @SoulisticPaindj: 2023 Music Album Is 92% Done 
#SpotifyWrapped #MAMA2022 #deephouse @RothmannLive @dhpantsula https://t.co/g8Ac0BrKsJ",FALSE,0,NA,2022-12-04 17:23:54,FALSE,NA,"1599454460329140224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhpantsula",5,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @bts_twt for winning ""ARTIST OF THE YEAR' (DAESANG) at #MAMA2022! 🎊

70TH DAESANG UNLOCKED 💯",FALSE,0,NA,2022-12-04 17:23:45,FALSE,NA,"1599454422987608064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",1480,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @bts_twt for winning ""Best Male Group"" at the #MAMA2022!",FALSE,0,NA,2022-12-04 17:23:41,FALSE,NA,"1599454405962895366",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",406,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations PSY and SUGA from @bts_twt for winning ""Best Collaboration"" (That That) at #MAMA2022!",FALSE,0,NA,2022-12-04 17:23:37,FALSE,NA,"1599454387474419714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",540,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @BTS_twt for winning 'Album Of The Year' (PROOF) at #MAMA2022!",FALSE,0,NA,2022-12-04 17:23:30,FALSE,NA,"1599454361687830528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",1260,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations SUGA from @bts_twt, 'THAT THAT' won the Best Dance Performance Solo at the #MAMA2022!",FALSE,0,NA,2022-12-04 17:23:19,FALSE,NA,"1599454315093315584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",564,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations JHOPE from @bts_twt for winning The Most Popular Male Artist at #MAMA2022!",FALSE,0,NA,2022-12-04 17:23:09,FALSE,NA,"1599454272068128768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",2744,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations JHOPE for winning MAMA AWARDS Bibigo Culture &amp; Style Winner at #MAMA2022.

The show haven't even sta…",FALSE,0,NA,2022-12-04 17:23:05,FALSE,NA,"1599454256662478849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PARKYUMIN17",634,TRUE,FALSE,NA,NA
"RT @innocentia_jay: 🌈I am happy that l was born like me, not like anyone else.. l am greatful to GOD to enjoy this beautiful day.

Happy Bi…",FALSE,0,NA,2022-12-04 17:22:51,FALSE,NA,"1599454197249810432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brinnan14",7,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 17:13:28,FALSE,NA,"1599451835609141248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","engenexever",181,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 17:05:57,FALSE,NA,"1599449942741110784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoxySunoo_0624",181,TRUE,FALSE,NA,NA
"RT @yk_11144: 2022 MAMA Red Carpet 
j-hope ②

#MAMA2022
#제이홉 #jhope #BTS https://t.co/06ll0C4Z0b",FALSE,0,NA,2022-12-04 17:02:54,FALSE,NA,"1599449174574915587",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HOBlBERRY_",31,TRUE,FALSE,NA,NA
"D-356 #btsoninstagram damn JUNG HOSEOK was stunning &amp; sth at the MAMA in all black leather outfit 😍🔥 he looked fine… https://t.co/Ppe7c5yUAp",FALSE,3,NA,2022-12-04 16:59:34,TRUE,NA,"1599448337547427840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tulika_BTS",2,FALSE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (1/2)💜

The hottest scientist 😏🔥

WE WILL WAIT FOR…",FALSE,0,NA,2022-12-04 16:54:42,FALSE,NA,"1599447112701587457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUGArryCHIM",10,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (2/2)💜

He paved the path✨🤏

WE WILL WAIT FOR YOU…",FALSE,0,NA,2022-12-04 16:54:39,FALSE,NA,"1599447100902998019",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUGArryCHIM",5,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (2/2)💜

He paved the path✨🤏

WE WILL WAIT FOR YOU…",FALSE,0,NA,2022-12-04 16:53:17,FALSE,NA,"1599446755149434880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laffertyslady",5,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (1/2)💜

The hottest scientist 😏🔥

WE WILL WAIT FOR…",FALSE,0,NA,2022-12-04 16:52:55,FALSE,NA,"1599446665383276544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laffertyslady",10,TRUE,FALSE,NA,NA
"RT @CCC_hly: venom but🕷️
#felix  #필릭스 
#SKZ  #straykids  #스트레이키즈 
#skzfanart  #straykidsfanart 
#MAMA2022 https://t.co/lMr206DURP",FALSE,0,NA,2022-12-04 16:50:22,FALSE,NA,"1599446022899441665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wolfy_soulmate",63,TRUE,FALSE,NA,NA
"RT @USBTSARMY: [🏆] Day 1 of the 2022 MAMAs have ended.
Congrats to BTS - for winning the following awards!

🏆Worldwide Icon of the Year (Da…",FALSE,0,NA,2022-12-04 16:50:04,FALSE,NA,"1599445944659226625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParkJiguOT7",259,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN @ENHYPEN_members WALK THE LINE+Future Perfect(Pass The MIC)+Blessed-Cursed
Practice video letchugo!~

#ENHYPEN…",FALSE,0,NA,2022-12-04 16:46:25,FALSE,NA,"1599445027679526912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siimp4enha",215,TRUE,FALSE,NA,NA
"RT @hanniebear0315: DEVOURED 🔥 NAILED IT 

YOUNGEUN OWNED THE GIRLS

#Kep1er #케플러 #서영은 #MAMA2022
https://t.co/3ByEqAVaQg",FALSE,0,NA,2022-12-04 16:46:06,FALSE,NA,"1599444947027230721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yyy_unnn",13,TRUE,FALSE,NA,NA
"RT @Kim_Song_Eun: #Kep1er - The Girl #MAMA2022 #MAMAAWARDS https://t.co/thdBZg4jKr",FALSE,0,NA,2022-12-04 16:45:16,FALSE,NA,"1599444739509866496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yyy_unnn",4,TRUE,FALSE,NA,NA
"RT @BTSBBHot100No1: @bts_bighit hobi &amp; jin’s speech for #MAMA2022 Platinum Award ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ #2seok &lt;3

🐹: i wont be making public app…",FALSE,0,NA,2022-12-04 16:39:51,FALSE,NA,"1599443374876262401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","szrad1",201,TRUE,FALSE,NA,NA
"RT @aleey_namoda: How to Redesign New Nigeria 🇳🇬 Note. 

#Femboy #iubb #WorldCup #APCON2022 #Atiku #tinubudocumentary #SpotifyWrapped #Worl…",FALSE,0,NA,2022-12-04 16:39:00,FALSE,NA,"1599443161360875522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aleey_namoda",2,TRUE,FALSE,NA,NA
"RT @MuckiRussell: Wrote a song ‘bout life #MAMA2022 #earthquake #WorldCup #SpotifyWrapped #pinky #TheTraitors #مونديال_قطر_2022 #24hoursinp…",FALSE,0,NA,2022-12-04 16:38:19,FALSE,NA,"1599442987548700673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmuloHinho",4,TRUE,FALSE,NA,NA
"RT @hobilvrs218: Hobi's point of view 🥺
People cheering for him, waving their lightstick, enjoying his stage

Time for #JHOPEWorldtour @BIG…",FALSE,0,NA,2022-12-04 16:37:06,FALSE,NA,"1599442684103757824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamanoyu516",19,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] Produce 101 Japan winner @official_jo1 graces the red carpet of @MnetMAMA! #MAMAAWARDS #JO1 #MAMA2022 #MAMAAWA…",FALSE,0,NA,2022-12-04 16:35:49,FALSE,NA,"1599442361922490370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solsolmikan",1887,TRUE,FALSE,NA,NA
"RT @gararosita: Am I the only one ok with mamamoo not going to MAMA? I'd rather have them rest after the Japan tour,  prepare for the next…",FALSE,0,NA,2022-12-04 16:32:44,FALSE,NA,"1599441582419488768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Saibogu",4,TRUE,FALSE,NA,NA
"RT @spicyjyah: Omg did you all saw how the MAMA crowd went crazy when they performed Illella???? Imagine if it was Mamamoo yk the performan…",FALSE,0,NA,2022-12-04 16:28:03,FALSE,NA,"1599440404545671168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Saibogu",81,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (1/2)💜

The hottest scientist 😏🔥

WE WILL WAIT FOR…",FALSE,0,NA,2022-12-04 16:26:59,FALSE,NA,"1599440137196535810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flirTaecious7",10,TRUE,FALSE,NA,NA
"RT @DoublXpresso: the blinded and the silenced
#TXT #TOMORROW_X_TOGETHER #SOOBIN #YEONJUN #yeonbin #TXTfanart #MAMA2022 #숩준 https://t.co/24…",FALSE,0,NA,2022-12-04 16:26:02,FALSE,NA,"1599439900029333505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holly90834370",28,TRUE,FALSE,NA,NA
"RT @Jongdaisy_: SHUHUA IS THE REASON I AM GAY!

#MAMA2022 #GIDLEatMAMA2022 #Gidle https://t.co/iosv21bM72",FALSE,0,NA,2022-12-04 16:25:20,FALSE,NA,"1599439723474620418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tilinzzzlin",427,TRUE,FALSE,NA,NA
"RT @AInsaaaaaa: #WorldAIDSDay #WorldAIDSDay2022 Through Saint Ram Rahim Ji and his devotees, people are made aware of the disease by taking…",FALSE,0,NA,2022-12-04 16:24:54,FALSE,NA,"1599439613005017090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sain2Saini",237,TRUE,FALSE,NA,NA
"RT @springflowerjay: JAY vibing to J-HOPE performing Arson was featured on a clip posted by MAMA on TikTok. 

#ENHYPEN_JAY #JHOPE #MAMA2022…",FALSE,0,NA,2022-12-04 16:20:05,FALSE,NA,"1599438400263983105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayke2J",181,TRUE,FALSE,NA,NA
"RT @BogumCorner: Cue cards he barely looks at come showtime because he dilligently memorizes his lines. And looking like a prince the whole…",FALSE,0,NA,2022-12-04 16:16:39,FALSE,NA,"1599437534890586112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tsurezure1994",3,TRUE,FALSE,NA,NA
"RT @BTSfullscreenhd: Jung Hoseok Insta Post (Dec-05-222) Fullscreen Wallpaper/Lockscreen (1/2)💜

The hottest scientist 😏🔥

WE WILL WAIT FOR…",FALSE,0,NA,2022-12-04 16:14:51,FALSE,NA,"1599437081876758528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cuentarmy",10,TRUE,FALSE,NA,NA
"RT @sword061693: #Celine's Creative, Artistic and Image Director Hedi Slimane knew what he was doing when he appointed #ParkBoGum as the lu…",FALSE,0,NA,2022-12-04 16:12:16,FALSE,NA,"1599436432502034432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","send2mel",22,TRUE,FALSE,NA,NA
